id,year,CACODE,candi_number,name_chi,alias_chi,name_eng,alias_eng,gender,age,estimated_birth,occupation,win_or_not,uncontested_or_not,political_affiliation,camp,votes,percentage
1960_莊健成,2015,M06,2,莊健成,,CHONG KIN SHING,,男,55,1960,公司董事/區議員,N,,經民聯,建,362,13.7
1960_麥業成,2015,M07,1,麥業成,,MAK IP SING,,男,55,1960,全職區議員,Y,,民主陣線,泛,2173,68
1970_余仲良,2015,M07,2,余仲良,,YU CHUNG LEUNG,,男,45,1970,執業會計師,N,,民建聯,建,1425,44.6
1980_王偉,2015,M07,3,王偉,,WONG WAI,,男,35,1980,商人,N,,,其他,163,5.1
1978_沈豪傑,2015,M08,0,沈豪傑,,SHUM HO KIT,,男,37,1978,律師,Y,Uncontested,,建,,
1981_梁明堅,2015,M09,0,梁明堅,,LEUNG MING KIN,,男,34,1981,營運經理,Y,Uncontested,,建,,
1957_程振明,2015,M10,0,程振明,,CHING CHAN MING,,男,58,1957,區議員,Y,Uncontested,,建,,
1953_張木林,2015,M11,0,張木林,,CHEUNG MUK LAM,,男,62,1953,區議員,Y,Uncontested,新界社團聯會,建,,
_鄧慶業,2015,M12,0,鄧慶業,,TANG HING IP,,男,,,,Y,Uncontested,,建,,
1959_鄧達善,2015,M13,1,鄧達善,,TANG TAT SIN,,男,56,1959,商人,N,,,建,938,41.5
1951_楊家安,2015,M13,2,楊家安,,YOUNG KA ON,,男,64,1951,商人,Y,,,其他,1344,59.5
1953_鄧家良,2015,M14,2,鄧家良,,TANG KA LEUNG,,男,62,1953,全職區議員,Y,,,建,2610,87.7
1959_鄭錦豪,2015,M14,1,鄭錦豪,,CHENG KAM HO,,男,56,1959,退休,N,,,其他,376,12.6
1983_陳思靜,2015,M15,1,陳思靜,,CHAN SZE CHING,,男,32,1983,全職區議員,Y,,新民黨,建,3702,67.4
1983_梁業鵬,2015,M15,2,梁業鵬,,LEUNG YIP PANG,,男,32,1983,,N,,,建,1807,32.9
1952_郭強,2015,M16,2,郭強,,KWOK KEUNG,,男,63,1952,全職區議員,Y,,民建聯,建,3136,64.4
1980_周子麒,2015,M16,1,周子麒,,CHAU TSZ KI,,男,35,1980,非牟利機構總幹事,N,,,其他,1434,29.4
1967_周永勤,2015,M17,2,周永勤,,CHOW WING KAN,,男,48,1967,區議員,Y,,自由黨,建,1941,48.3
_高俊傑,2015,M17,1,高俊傑,,KO CHUN KIT,,男,,,議員助理,N,,民建聯,建,1634,40.6
1985_黃煒鈴,2015,M18,1,黃煒鈴,,WONG WAI LING,,女,30,1985,區議員,Y,,民建聯,建,1775,50.7
1990_陳家駒,2015,M18,2,陳家駒,,CHAN KA KUI,,男,25,1990,,N,,,泛,965,27.5
_趙秀嫻,2015,M19,0,趙秀嫻,,CHIU SAU HAN,,女,,,,Y,Uncontested,,建,,
1984_劉桂容,2015,M20,2,劉桂容,,LAU KWAI YUNG,,女,31,1984,民選區議員,Y,,工聯會,建,2819,66
1979_強國偉,2015,M20,1,強國偉,,KEUNG KWOK WAI,,男,36,1979,議員助理,N,,工黨,泛,1339,31.3
1958_黃裕材,2015,M21,3,黃裕材,,WONG YU CHOI,,男,57,1958,商人,N,,,其他,1468,33.1
1968_郭慶平,2015,M21,1,郭慶平,,KWOK HING PING,,男,47,1968,區議員,Y,,,其他,2288,51.6
1960_黃遠輝,2015,M21,2,黃遠輝,,WONG YUEN FAI,,男,55,1960,建築商人,N,,,其他,496,11.1
1978_陸頌雄,2015,M22,3,陸頌雄,,LUK CHUNG HUNG,MICHAEL,男,37,1978,民選區議員,Y,,工聯會,建,2749,55.4
1991_王百羽,2015,M22,1,王百羽,,WONG PAK YU,,男,24,1991,社區幹事,N,,天水圍民生關注平台,其他,1317,26.5
1990_張國棟,2015,M22,2,張國棟,,CHEUNG KWOK TUNG,,男,25,1990,活動統籌顧問,N,,,其他,846,17
1983_姚國威,2015,M23,0,姚國威,,YIU KWOK WAI,,男,32,1983,民選區議員,Y,Uncontested,工聯會,建,,
1983_鄧焯謙,2015,M24,1,鄧焯謙,,TANG CHEUK HIM,,男,32,1983,全職區議員,Y,,工聯會,建,2423,66.6
1973_蘇永宙,2015,M24,2,蘇永宙,,SO WING CHAU,,男,42,1973,鎖匠,N,,,其他,632,17.3
1965_李月民,2015,M25,1,李月民,,LEE YUET MAN,,男,50,1965,社會工作者,Y,,,建,2775,63.1
1965_何惠芳,2015,M25,2,何惠芳,,HO WAI FONG POLLY,,女,50,1965,註册社工,N,,,其他,1747,39.7
1957_陳美蓮,2015,M26,1,陳美蓮,,CHAN MEI LIN,,女,58,1957,元朗區議員,Y,,,其他,2438,61.6
1965_程容輝,2015,M26,2,程容輝,,CHING YUNG FAI,,男,50,1965,講師-金融投資,N,,民建聯,建,1345,34
1973_馬淑燕,2015,M27,1,馬淑燕,,MA SHUK YIN,,女,42,1973,社區服務,Y,,民建聯,建,1584,41.7
1963_王佩賢,2015,M27,2,王佩賢,劉太,WONG PUI YIN AGATHA,,女,52,1963,議員助理/社區主任,N,,,泛,1255,33
1991_梁榮生,2015,M28,2,梁榮生,恆仔,LEUNG CHIN HANG,PLISKIN,男,24,1991,小學導師,N,,,其他,1552,43.6
1957_梁志祥,2015,M28,1,梁志祥,,LEUNG CHE CHEUNG,,男,58,1957,全職議員,Y,,民建聯,建,1713,48.1
1983_吳玉英,2015,M29,1,吳玉英,,NG YUK YING,KATY,女,32,1983,社區幹事,N,,民主黨,泛,1724,50.1
1958_湛家雄,2015,M29,2,湛家雄,,CHAM KA HUNG DANIEL,,男,57,1958,,Y,,,建,2191,63.6
1983_黃卓健,2015,M30,1,黃卓健,,WONG CHEUK KIN,,男,32,1983,區議員,Y,,新民黨,建,2078,63.7
1956_莫炎熙,2015,M30,2,莫炎熙,,MOK YIM HAY,,男,59,1956,退休,N,,,泛,1380,42.3
1955_邱帶娣,2015,M31,3,邱帶娣,,YAU TAI TAI,,女,60,1955,區議員,N,,,建,1596,45.9
1983_梁煒堃,2015,M31,2,梁煒堃,,LEUNG WAI KWAN,,男,32,1983,顧問,N,,,其他,144,4.1
1959_杜嘉倫,2015,M31,1,杜嘉倫,,TO KA LUN,,男,56,1959,資訊科技,Y,,,其他,1826,52.5
1962_文光明,2015,M32,1,文光明,,MAN KWONG MING,,男,53,1962,新田全職民選區議員,Y,,,其他,2286,60.1
1961_文貴旗,2015,M32,2,文貴旗,,MAN KWAI KI,,男,54,1961,公司董事,N,,,建,1193,31.3
1960_鄧卓然,2015,M33,0,鄧卓然,,TANG CHEUK YIN,,男,55,1960,商人,Y,Uncontested,,建,,
1964_鄧鎔耀,2015,M34,2,鄧鎔耀,,TANG YUNG YIU RONNIE,,男,51,1964,八鄉北創會主席,Y,,,建,1806,68.1
1954_鄧志光,2015,M34,1,鄧志光,,TANG CHI KWONG,,男,61,1954,社區幹事,N,,,建,1471,55.5
1962_黎偉雄,2015,M35,2,黎偉雄,,LAI WAI HUNG,,男,53,1962,區議員,Y,,,建,2872,72.1
1977_朱凱廸,2015,M35,1,朱凱廸,,CHU HOI DICK EDDIE,,男,38,1977,社區組織者,N,,土地正義聯盟,泛,1482,37.2
1979_羅世恩,2015,N01,1,羅世恩,,LAW SAI YAN,,男,36,1979,全職區議員,N,,民主黨,泛,1981,42.6
1975_劉明堅,2015,N01,3,劉明堅,阿堅,LIU MING KIN,ANDY,男,40,1975,地區幹事,N,,自由黨,建,413,8.9
1986_曾興隆,2015,N01,2,曾興隆,,TSANG HING LUNG,,男,29,1986,立法會議員助理,Y,,民建聯,建,2640,56.8
1956_彭振聲,2015,N02,2,彭振聲,,PANG CHUN SING GEORGE,,男,59,1956,註冊專業工程師,Y,,獨立人士,其他,1403,49.7
1991_黃晉靈,2015,N02,1,黃晉靈,,WONG CHUN NING,,男,24,1991,有機種植顧問,N,,新思維,其他,826,29.2
1988_陳旭明,2015,N03,2,陳旭明,,CHAN YUK MING,,男,27,1988,社區幹事,Y,,民主黨,泛,1814,34.7
1956_阮海偉,2015,N03,4,阮海偉,,YUEN HOI WAI FEDER,,男,59,1956,社工,N,,無黨派候選人,其他,178,3.4
1954_葉曜丞,2015,N03,1,葉曜丞,,YIP YIU SHING CHRIS,,男,61,1954,區議員,N,,獨立,建,1569,30
1987_黃嘉浩,2015,N03,3,黃嘉浩,,WONG KA HO,,男,28,1987,平面設計師,N,,北區動源,泛,1710,32.7
1986_姚銘,2015,N04,0,姚銘,,YIU MING,,男,29,1986,區議員/理財策劃經理,Y,Uncontested,民建聯,建,,
1980_陳惠達,2015,N05,2,陳惠達,,CHAN WAI TAT,,男,35,1980,,Y,,新民主同盟,泛,2660,50.3
1962_賴心,2015,N05,1,賴心,,LAI SUM,,男,53,1962,全職區議員,N,,民建聯,建,1814,34.3
1981_劉國勳,2015,N06,0,劉國勳,,LAU KWOK FAN,,男,34,1981,區議員,Y,Uncontested,民建聯,建,,
1967_温和達,2015,N07,0,温和達,,WAN WO TAT WARWICK,,男,48,1967,民選區議員,Y,Uncontested,工聯會,建,,
1961_何樹光,2015,N08,1,何樹光,,HO SHU KWONG RAYMOND,,男,54,1961,行政總裁,Y,,獨立候選人,其他,1824,60.9
1957_黃成智,2015,N08,2,黃成智,,WONG SING CHI,,男,58,1957,社會工作者,N,,新思維,其他,992,33.1
1965_藍偉良,2015,N09,0,藍偉良,,LARM WAI LEUNG,,男,50,1965,,Y,Uncontested,民建聯,建,,
1983_曾勁聰,2015,N10,1,曾勁聰,,TSANG KING CHUNG KENT,,男,32,1983,區議員,Y,,工聯會,建,1922,58.2
1965_侯榮光,2015,N10,3,侯榮光,,HAU WING KONG ALVAN,,男,50,1965,商人,N,,自由黨,建,672,20.3
1975_石房有,2015,N10,2,石房有,,SHEK FONG YAU,,男,40,1975,健身教練,N,,,建,326,9.8
1959_侯福達,2015,N11,2,侯福達,,HAU FUK TAT SIMON,,男,56,1959,商人,Y,,獨立候選人,建,2934,65.7
1953_侯金林,2015,N11,1,侯金林,,HAU KAM LAM,,男,62,1953,全職區議員,N,,民建聯,建,2474,55.4
1948_蘇西智,2015,N12,1,蘇西智,,SO SAI CHI,,男,67,1948,全職區議員,Y,,民建聯,建,2481,49.3
1976_梁金成,2015,N12,2,梁金成,,LEUNG KAM SHING CLARENCE RONALD,,男,39,1976,倉務主任,N,,北區水貨客關注組,其他,1975,39.2
1977_林卓廷,2015,N13,3,林卓廷,,LAM CHEUK TING,,男,38,1977,總幹事,Y,,民主黨,泛,2390,56
1981_劉匡健,2015,N13,1,劉匡健,,LAU HON KIN,,男,34,1981,,N,,,其他,90,2.1
1961_王潤強,2015,N13,2,王潤強,,WONG YUN KEUNG SIMON,,男,54,1961,教師,N,,民建聯,建,1760,41.2
1978_黃宏滔,2015,N14,2,黃宏滔,,WONG WANG TO,,男,37,1978,區議員,Y,,工聯會,建,2219,47.5
1964_潘德榮,2015,N14,1,潘德榮,,POON TAK WING,,男,51,1964,退休商人,N,,民主黨,泛,1445,30.9
1986_李政熙,2015,N14,3,李政熙,,LEE CHING HEI,,男,29,1986,,N,,熱血公民,其他,797,17
1952_廖國華,2015,N15,2,廖國華,,LIU KWOK WAH,,男,63,1952,區議員,N,,,建,1460,38.5
1959_廖興洪,2015,N15,3,廖興洪,,LIU HING HUNG,,男,56,1959,商人,Y,,民建聯,建,1649,43.5
1961_余萬光,2015,N15,1,余萬光,,YU MAN KWONG,,男,54,1961,安全主任,N,,,其他,981,25.8
1969_朱愛平,2015,N16,4,朱愛平,,CHU OI PING,,男,46,1969,,N,,,其他,111,2.8
1962_温和輝,2015,N16,1,温和輝,,WAN WO FAI,,男,53,1962,商人,Y,,民建聯,建,2307,59.5
1955_曾玉安,2015,N16,2,曾玉安,,TSANG YUK ON,,男,60,1955,退休教師,N,,,建,1104,28.4
1966_張貴財,2015,N16,3,張貴財,,CHEUNG KWAI CHOI,,男,49,1966,社區幹事,N,,打鼓嶺坪輋保衛家園聯盟,泛,651,16.7
1986_劉其烽,2015,N17,1,劉其烽,,LAU KI FUNG,,男,29,1986,社區發展主任,Y,,民主黨,泛,1726,40.7
1963_柯倩儀,2015,N17,2,柯倩儀,,OR SIN YI WINDY,,女,52,1963,區議員,N,,民建聯,建,1567,37
1965_余智成,2015,N17,3,余智成,,YU CHI SHING PAUL,,男,50,1965,行政人員,N,,獨立候選人,其他,603,14.2
1954_鄧根年,2015,N18,0,鄧根年,,TANG KUN NIN TONY,,男,61,1954,商人,Y,Uncontested,民建聯,建,,
1949_李國英,2015,P01,1,李國英,,LI KWOK YING,,男,66,1949,律師,Y,,民建聯,建,1096,39.2
1968_蔡咏梅,2015,P01,2,蔡咏梅,,CHOY WING MUI MOLLY,,女,47,1968,家庭主婦,N,,,其他,865,30.9
1980_區鎮樺,2015,P02,2,區鎮樺,,AU CHUN WAH,,男,35,1980,全職區議員/資深社區工作者,Y,,民主黨,泛,1866,55
1983_梅少峰,2015,P02,1,梅少峰,,MUI SIU FUNG,,男,32,1983,社區工作者,N,,民建聯,建,1444,42.6
1969_文偉強,2015,P02,3,文偉強,,MAN WAI KEUNG,,男,46,1969,攝影師,N,,獨立,其他,384,11.3
1989_雷諾,2015,P03,1,雷諾,,LUI NOK,,男,26,1989,議員助理/兼職室內設計師,N,,民主黨,泛,1810,45.8
1978_譚榮勳,2015,P03,2,譚榮勳,譚Sir,TAM WING FUN ERIC,,男,37,1978,註冊社工,Y,,民建聯,建,1881,47.6
1989_區鎮濠,2015,P04,1,區鎮濠,,AU CHUN HO,,男,26,1989,議員助理,N,,民主黨,泛,1334,34.2
1947_鄭俊平,2015,P04,2,鄭俊平,,CHENG CHUN PING,,男,68,1947,全職區議員,Y,,民建聯,建,2017,51.8
1954_王秋北,2015,P05,1,王秋北,,WONG CHAU PAK,,男,61,1954,區議員,N,,民建聯,建,1417,27.6
1985_任萬全,2015,P05,2,任萬全,,YAM MAN CHUEN,,男,30,1985,,Y,,,泛,3716,72.5
1978_任啟邦,2015,P06,2,任啟邦,,YAM KAI BONG,,男,37,1978,全職區議員,Y,,新民主同盟,泛,4148,79.2
1981_張鳳燕,2015,P06,1,張鳳燕,,CHEUNG FUNG YIN,,女,34,1981,商人,N,,民建聯,建,1607,30.6
1974_陳勇華,2015,P07,2,陳勇華,,CHAN YUNG WA,,男,41,1974,金融服務業,N,,工聯會,建,1122,27.8
1976_關永業,2015,P07,1,關永業,,KWAN WING YIP,,男,39,1976,全職區議員,Y,,新民主同盟,泛,3147,77.9
1965_黃碧嬌,2015,P08,1,黃碧嬌,,WONG PIK KIU,,女,50,1965,註冊社工/全職區議員,Y,,民建聯,建,2248,57.9
1982_郭樹仁,2015,P08,2,郭樹仁,,KWOK SHU YAN,,男,33,1982,辦公室助理,N,,,其他,363,9.3
1983_周弘隆,2015,P08,3,周弘隆,,CHOW BENJAMIN,,男,32,1983,社區工作者,N,,,其他,779,20
1991_文念志,2015,P09,2,文念志,,MAN NIM CHI,,男,24,1991,議員助理,N,,民主黨,泛,1570,41.4
1967_胡健民,2015,P09,1,胡健民,,WOO KIN MAN CLEMENT,,男,48,1967,行政管理,Y,,民建聯,建,2120,56
1962_陳笑權,2015,P10,0,陳笑權,,CHAN SIU KUEN,,男,53,1962,區議員,Y,Uncontested,獨立候選人,建,,
1967_余智榮,2015,P11,2,余智榮,,YU CHI WING,KEN,男,48,1967,行政人員/區議員,Y,,獨立候選人,建,2711,52.1
1985_鄭煒,2015,P11,1,鄭煒,,CHENG WAI,,男,30,1985,金融服務業,N,,獨立候選人,其他,2123,40.8
_胡錦輝,2015,P12,3,胡錦輝,,WU KAM FAI,,男,,,商務總監,N,,無黨派,其他,129,3.1
1987_郭永健,2015,P12,1,郭永健,,KWOK WING KIN,,男,28,1987,全職區議員,N,,工黨,泛,2064,49.8
1989_羅曉楓,2015,P12,2,羅曉楓,,LO HIU FUNG,,男,26,1989,傳媒主任,Y,,,其他,2447,59
1958_陳灶良,2015,P13,2,陳灶良,,CHAN CHO LEUNG,,男,57,1958,全職區議員,Y,,經民聯,建,2468,53.8
1963_林春祥,2015,P13,3,林春祥,,LAM CHUN CHEUNG,,男,52,1963,哥爾夫球教練,N,,,建,1744,38
1952_温玉榮,2015,P13,1,温玉榮,,WAN YUK WING,,男,63,1952,金融科技工程師,N,,獨立候選人,建,374,8.1
1988_周炫瑋,2015,P14,1,周炫瑋,,CHOW YUEN WAI,,男,27,1988,立法會議員助理,Y,,新民主同盟,泛,2683,57.2
1951_黃容根,2015,P14,2,黃容根,,WONG YUNG KAN,,男,64,1951,漁業,N,,民建聯,建,2292,48.9
1951_鄭俊和,2015,P15,0,鄭俊和,,CHENG CHUN WO,,男,64,1951,區議員,Y,Uncontested,,建,,
1980_劉勇威,2015,P16,1,劉勇威,阿威,LAU YUNG WAI,,男,35,1980,社區主任,Y,,獨立候選人,泛,2170,64.6
1967_張國慧,2015,P16,2,張國慧,,CHEUNG KWOK WAI,,男,48,1967,營運總監,N,,民建聯,建,1699,50.5
1953_鄧銘泰,2015,P17,2,鄧銘泰,,TANG MING TAI PATRICK,,男,62,1953,建築工程師,Y,,,建,1780,51.7
1955_文春輝,2015,P17,1,文春輝,,MAN CHEN FAI,,男,60,1955,行政顧問,N,,經民聯,建,1132,32.9
1958_劉志成,2015,P18,0,劉志成,博士,LAU CHEE SING,DR.,男,57,1958,區議員/註冊結構工程師,Y,Uncontested,獨立候選人,建,,
1963_李貴有,2015,P19,2,李貴有,,LEE KWAI YAU VICTOR,,男,52,1963,電子電腦工程師,N,,,建,1004,38.8
1968_李華光,2015,P19,1,李華光,,LI WAH KWONG REX,,男,47,1968,公司董事,Y,,經民聯,建,1024,39.6
1948_吳仕福,2015,Q01,2,吳仕福,,NG SZE FUK,,男,67,1948,公司董事,Y,,民建聯,建,1723,59.5
1960_章士傑,2015,Q01,1,章士傑,,CHEUNG SZE KIT ALAN,,男,55,1960,行政董事,N,,獨立候選人,其他,843,29.1
1949_邱戊秀,2015,Q02,2,邱戊秀,,HIEW MOO SIEW,,男,66,1949,區議員,Y,,民建聯,建,1539,47.5
1959_浦偉明,2015,Q02,1,浦偉明,,PO WAI MING,,男,56,1959,建築師,N,,獨立候選人,其他,1109,34.2
1977_李家良,2015,Q03,0,李家良,,LI KA LEUNG PHILIP,,男,38,1977,全職區議員,Y,Uncontested,民建聯,建,,
1950_劉偉章,2015,Q04,2,劉偉章,,LAU WAI CHEUNG PETER,,男,65,1950,全職區議員,Y,,,建,962,42.4
1962_劉敏財,2015,Q04,1,劉敏財,,LAU MAN CHOI NEWMAN,,男,53,1962,宗教文化自由人,N,,獨立,建,810,35.7
1952_邱玉麟,2015,Q05,2,邱玉麟,,YAU YUK LUN,,男,63,1952,民選區議員/技術主任,Y,,民建聯,建,1397,47.6
1988_陸秀貞,2015,Q05,1,陸秀貞,,LUK SAU CHING,,女,27,1988,政策研究幹事,N,,獨立候選人,其他,1027,35
1973_吳雪山,2015,Q06,2,吳雪山,,NG SHUET SHAN,,男,42,1973,民選區議員,N,,工聯會,建,1838,45.8
1982_謝正楓,2015,Q06,1,謝正楓,,TSE CHING FUNG,,男,33,1982,註册社工,Y,,民主黨,泛,2361,58.9
1954_黃成光,2015,Q07,1,黃成光,,WONG SHING KWONG,JACK,男,61,1954,退休,N,,,泛,357,11.4
1966_陳繼偉,2015,Q07,2,陳繼偉,,CHAN KAI WAI,,男,49,1966,區議員,Y,,獨立候選人,其他,3014,96.3
1983_莫繡安,2015,Q08,2,莫繡安,,MOK RUBY,,女,32,1983,公司董事,N,,獨立候選人,建,617,23.3
1977_孫柏文,2015,Q08,3,孫柏文,,SHUEN PAK MAN ANDREW,,男,38,1977,財經及時事評論員,N,,獨立候選人,泛,531,20
1973_張展鵬,2015,Q08,4,張展鵬,,CHEUNG CHIN PANG,,男,42,1973,公司董事,Y,,獨立候選人(無政黨）,其他,1216,45.9
1986_蘇浩,2015,Q08,1,蘇浩,,SO HO,,男,29,1986,立法會議員助理,N,,人民力量,泛,572,21.6
1987_周家樂,2015,Q09,1,周家樂,,CHAU KA LOK,,男,28,1987,,N,,民建聯,建,710,18.9
1982_梁里,2015,Q09,2,梁里,,LEUNG LI,,男,33,1982,區議員,Y,,新民主同盟,泛,3719,99.1
1977_吳東河,2015,Q10,1,吳東河,,NG JACOB,,男,38,1977,,N,,民建聯,建,1791,36.8
1976_何民傑,2015,Q10,2,何民傑,,HO MAN KIT RAYMOND,,男,39,1976,西貢民選區議員,Y,,獨立候選人,建,2873,59.1
1959_高永聯,2015,Q11,3,高永聯,,KO WING LUEN,,男,56,1959,,N,,工聯會,建,1036,24.7
1978_呂文光,2015,Q11,2,呂文光,,LUI MAN KWONG,,男,37,1978,議員助理,Y,,新民主同盟,泛,1831,43.7
1962_歐陽浩崑,2015,Q11,1,歐陽浩崑,,AU YEUNG HO KWAN,,男,53,1962,,N,,獨立候選人,其他,1314,31.3
1978_石遠康,2015,Q12,3,石遠康,,SHEK YUEN HON,,男,37,1978,,N,,,其他,43,0.9
1964_陸平才,2015,Q12,1,陸平才,,LUK PING CHOI,,男,51,1964,教師,Y,,,其他,2087,46.5
1971_呂劍豪,2015,Q12,2,呂劍豪,,LUI KIM HO,KIM,男,44,1971,項目工程師,N,,獨立無政黨,其他,1671,37.2
1982_黃天佑,2015,Q13,4,黃天佑,,WONG TIN YAU,,男,33,1982,事務律師,N,,獨立候選人,其他,487,18.4
1992_黎銘澤,2015,Q13,5,黎銘澤,,LAI MING CHAK,,男,23,1992,議員助理,Y,,新民主同盟,泛,784,29.7
1976_李新,2015,Q13,3,李新,,LEE SUN ANTONY,,男,39,1976,執業會計師,N,,獨立候選人,其他,583,22.1
1994_陳展浚,2015,Q13,2,陳展浚,,CHAN CHIN CHUN,CYRUS,男,21,1994,全職社區主任,N,,獨立民主派,泛,480,18.2
1960_李國培,2015,Q13,1,李國培,,LEE KWOK PUI,,男,55,1960,退休公務員,N,,,其他,534,20.2
1959_余啟津,2015,Q14,2,余啟津,,YU KAI CHUN,,男,56,1959,,N,,工聯會,建,985,22.1
1961_周賢明,2015,Q14,1,周賢明,,CHAU YIN MING FRANCIS,,男,54,1961,社工,Y,,獨立候選人,其他,3359,75.4
1979_陳健浚,2015,Q15,1,陳健浚,,CHAN KIN CHUN KEN,,男,36,1979,,N,,新民黨,建,2446,46.2
1962_林少忠,2015,Q15,2,林少忠,,LAM SIU CHUNG FRANKIE,,男,53,1962,全職區議員,Y,,民主黨,泛,3274,61.8
1979_譚領律,2015,Q16,2,譚領律,,TAM LANNY,,男,36,1979,註册社工/區議員,Y,,新民黨,建,3051,61
1982_陳源彬,2015,Q16,1,陳源彬,,CHAN YUEN PAN,,男,33,1982,公司董事,N,,,其他,1396,27.9
1952_區能發,2015,Q17,1,區能發,,AU NING FAT ALFRED,,男,63,1952,全職區議員,Y,,新民黨,建,2446,47.5
1959_張志董,2015,Q17,3,張志董,,CHEUNG CHI TUNG,,男,56,1959,公司董事/社區幹事,N,,,泛,913,17.7
1979_黃樂然,2015,Q17,2,黃樂然,,WONG LOK YIN,ROCKY,男,36,1979,公司董事,N,,自由黨,建,779,15.1
1988_鍾錦麟,2015,Q18,2,鍾錦麟,,CHUNG KAM LUN,BEN,男,27,1988,區議員,Y,,新民主同盟,泛,3283,63.4
1988_楊浩泉,2015,Q18,1,楊浩泉,泉仔,YEUNG HO CHUEN,HARRIS,男,27,1988,地區幹事,N,,自由黨,建,1007,19.4
1986_廖子聰,2015,Q18,3,廖子聰,子聰,LIU TSZ CHUNG MICHAEL,,男,29,1986,金融從業員,N,,新民黨,建,1229,23.7
1983_申偉基,2015,Q19,1,申偉基,,SUN WAI KEI,,男,32,1983,律師,N,,無黨派候選人,其他,2313,48.8
1967_范國威,2015,Q19,2,范國威,,FAN GARY KWOK WAI,,男,48,1967,區議員/立法會議員,Y,,新民主同盟,泛,3104,65.6
1972_黎子華,2015,Q19,3,黎子華,,LAI TZE WAH,,男,43,1972,傳媒工作者,N,,獨立,其他,117,2.4
1988_温啟明,2015,Q20,1,温啟明,,WAN KAI MING,,男,27,1988,,Y,,民建聯,建,2878,51.4
1959_林咏然,2015,Q20,2,林咏然,,LAM WING YIN,,男,56,1959,全職議員,N,,民主黨,泛,2707,48.3
1946_凌文海,2015,Q21,1,凌文海,,LING MAN HOI,,男,69,1946,區議員,Y,,民建聯,建,2679,51
1987_曾浩文,2015,Q21,2,曾浩文,,TSANG HO MAN,,男,28,1987,,N,,民主黨,泛,2261,43.1
1978_陳博智,2015,Q22,2,陳博智,,CHAN POK CHI,,男,37,1978,區議員,Y,,民建聯,建,2207,48.2
1991_陳耀銘,2015,Q22,1,陳耀銘,,CHAN YIU MING,,男,24,1991,社區顧問,N,,獨立民主派,泛,2113,46.2
1952_温悅昌,2015,Q23,0,温悅昌,,WAN YUET CHEUNG,,男,63,1952,區議員,Y,Uncontested,新民黨,建,,
1972_蔡乾正,2015,Q24,1,蔡乾正,蔡春曉,CHOI KIN CHING,CHOI CHUN HIU,男,43,1972,室內設計師,N,,獨立候選人,建,650,11.3
1958_簡兆祺,2015,Q24,2,簡兆祺,,KAN SIU KEI,,男,57,1958,全職民選區議員,Y,,工聯會,建,2978,51.9
1960_黃輝,2015,Q24,3,黃輝,,WONG FAI,,男,55,1960,家居維修技術員,N,,人民力量,泛,1662,29
1978_莊元苳,2015,Q25,3,莊元苳,,CHONG YUEN TUNG,,男,37,1978,全職區議員,Y,,民建聯,建,3373,63.8
1956_舒孝傑,2015,Q25,1,舒孝傑,,SHI HAU KIT SIMON,,男,59,1956,運輸公司東主,N,,,其他,777,14.7
1991_蔡明禧,2015,Q25,2,蔡明禧,,CHOI MING HEI,,男,24,1991,助理工程師,N,,獨立民主派,泛,1055,19.9
1977_崔定邦,2015,Q26,1,崔定邦,阿邦,CHUI TING PONG,,男,38,1977,地區幹事,N,,自由黨,建,665,23.4
1966_方國珊,2015,Q26,2,方國珊,哪吒,FONG KWOK SHAN CHRISTINE,,女,49,1966,環保區民選區議員/工程師,Y,,獨立候選人,其他,2667,93.8
1984_胡綽謙,2015,Q27,2,胡綽謙,,WU CHEUK HIM,,男,31,1984,立法會議員助理,N,,民建聯,建,539,25.3
1988_張美雄,2015,Q27,1,張美雄,,CHEUNG MEI HUNG,,男,27,1988,全職環保區議員助理,Y,,獨立候選人,其他,2188,
1977_黃自勇,2015,R01,1,黃自勇,,WONG CHI YUNG,ALF WONG,男,38,1977,科技公司董事,N,,民建聯,建,1328,29.6
1959_衛慶祥,2015,R01,2,衛慶祥,,WAI HING CHEUNG,,男,56,1959,高級副總裁,Y,,泛民區選聯盟,泛,2759,61.6
1988_黃浩銘,2015,R02,2,黃浩銘,,WONG HO MING,,男,27,1988,社會政策主任,N,,社民連,泛,1406,38.3
1981_黃宇翰,2015,R02,1,黃宇翰,,WONG YUE HON,,男,34,1981,區議員,Y,,公民力量,建,1799,49
1958_李德華,2015,R03,3,李德華,,LEE TAK WAH,,男,57,1958,技術經理,N,,,建,1185,21.9
_余倩雯,2015,R03,1,余倩雯,,YUE SHIN MAN ANNA,ANNA,女,,,全職區議員,Y,,民建聯,建,2495,46.1
1989_李煒鋒,2015,R03,2,李煒鋒,,LEE WAI FUNG,DECO,男,26,1989,全職社區主任,N,,人民力量,泛,1602,29.6
1956_黃嘉榮,2015,R04,0,黃嘉榮,,WONG KA WING,,男,59,1956,區議員,Y,Uncontested,新民黨,建,,
1979_梁家輝,2015,R05,0,梁家輝,,LEUNG KA FAI,,男,36,1979,區議員,Y,Uncontested,新民黨,建,,
1992_黎梓恩,2015,R06,2,黎梓恩,,LAI TSZ YAN,,男,23,1992,全職社區服務,Y,,獨立,泛,2111,54.1
1953_梁志偉,2015,R06,1,梁志偉,,LEUNG CHI WAI,,男,62,1953,全職區議員,N,,自由黨,建,1936,49.6
